10.000000 2.196748
30.000000 7.000000
50.000000 11.383333
70.000000 16.035294
90.000000 20.507692
110.000000 25.054545
130.000000 29.644444
150.000000 34.200000
170.000000 38.800000
190.000000 43.266667
210.000000 47.960000
230.000000 52.520000
250.000000 57.150000
270.000000 61.650000
290.000000 65.950000
